GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9SZD4	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q9SZD4	GO:0010015	root morphogenesis	P
UniProtKB	Q9SZD4	GO:0048829	root cap development	P
UniProtKB	Q9SZD4	GO:0048364	root development	P
UniProtKB	Q9SZE2	GO:0010015	root morphogenesis	P
UniProtKB	Q9XEE2	GO:0080022	primary root development	P
UniProtKB	Q9XFM0	GO:0010102	lateral root morphogenesis	P
UniProtKB	Q9XIA9	GO:0010311	lateral root formation	P
UniProtKB	Q9XIE2	GO:0048364	root development	P
UniProtKB	Q9XIE2	GO:0080147	root hair cell development	P
UniProtKB	Q9XIE6	GO:0048364	root development	P
UniProtKB	Q9XIN0	GO:0010479	stele development	P
UniProtKB	Q9XIN0	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q9XIN0	GO:0048364	root development	P
UniProtKB	Q9ZNQ8	GO:0048364	root development	P
UniProtKB	Q9ZNS0	GO:0010311	lateral root formation	P
UniProtKB	Q9ZPQ9	GO:0048765	root hair cell differentiation	P
UniProtKB	Q9ZQ46	GO:0048364	root development	P
UniProtKB	Q9ZQP1	GO:0048364	root development	P
UniProtKB	Q9ZSI1	GO:0010311	lateral root formation	P
UniProtKB	Q9ZSP5	GO:0010102	lateral root morphogenesis	P
UniProtKB	Q9ZU64	GO:0090057	root radial pattern formation	P
UniProtKB	Q9ZUG9	GO:0048767	root hair elongation	P
UniProtKB	Q9ZUG9	GO:0048765	root hair cell differentiation	P
UniProtKB	Q9ZUG9	GO:0080147	root hair cell development	P
UniProtKB	Q9ZUU1	GO:0048364	root development	P
UniProtKB	Q9ZV40	GO:0080022	primary root development	P
UniProtKB	Q9ZVH0	GO:0048829	root cap development	P
UniProtKB	Q9ZWA6	GO:0048364	root development	P
UniProtKB	Q9ZWJ9	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q9ZWJ9	GO:0048364	root development	P
UniProtKB	Q9ZWM9	GO:0048527	lateral root development	P
