GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	O22882	GO:0009737	response to abscisic acid	P
UniProtKB	O22893	GO:0009737	response to abscisic acid	P
UniProtKB	O23141	GO:0009737	response to abscisic acid	P
UniProtKB	O23181	GO:0009737	response to abscisic acid	P
UniProtKB	O23523	GO:0009737	response to abscisic acid	P
UniProtKB	O23569	GO:0009737	response to abscisic acid	P
UniProtKB	O24456	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	O24646	GO:0009737	response to abscisic acid	P
UniProtKB	O48538	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O48686	GO:0009737	response to abscisic acid	P
UniProtKB	O48832	GO:0009737	response to abscisic acid	P
UniProtKB	O48848	GO:0009737	response to abscisic acid	P
UniProtKB	O49377	GO:0009737	response to abscisic acid	P
UniProtKB	O49686	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O49686	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O64644	GO:0009737	response to abscisic acid	P
UniProtKB	O64816	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	O64851	GO:0009737	response to abscisic acid	P
UniProtKB	O64868	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	O65570	GO:0009737	response to abscisic acid	P
UniProtKB	O80340	GO:0009737	response to abscisic acid	P
UniProtKB	O80396	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80396	GO:0009737	response to abscisic acid	P
UniProtKB	O80452	GO:0009737	response to abscisic acid	P
UniProtKB	O80642	GO:0009737	response to abscisic acid	P
UniProtKB	O80653	GO:0009737	response to abscisic acid	P
UniProtKB	O80720	GO:0009737	response to abscisic acid	P
UniProtKB	O80871	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80888	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80888	GO:0009737	response to abscisic acid	P
UniProtKB	O80920	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80920	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80920	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80920	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80986	GO:0009737	response to abscisic acid	P
UniProtKB	O80992	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80992	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80992	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O80992	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O81270	GO:0009737	response to abscisic acid	P
UniProtKB	O81270	GO:0009737	response to abscisic acid	P
UniProtKB	O81439	GO:0009737	response to abscisic acid	P
UniProtKB	O81445	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	O81716	GO:0009737	response to abscisic acid	P
UniProtKB	O81862	GO:0009737	response to abscisic acid	P
UniProtKB	O82245	GO:0009737	response to abscisic acid	P
UniProtKB	O82659	GO:1901527	abscisic acid-activated signaling pathway involved in stomatal movement	P
UniProtKB	O82804	GO:0009737	response to abscisic acid	P
UniProtKB	P06525	GO:0009737	response to abscisic acid	P
UniProtKB	P06525	GO:0009737	response to abscisic acid	P
UniProtKB	P06525	GO:0009737	response to abscisic acid	P
UniProtKB	P06525	GO:0009737	response to abscisic acid	P
UniProtKB	P0C5E2	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	P0DO11	GO:0009737	response to abscisic acid	P
UniProtKB	P0DO12	GO:0009737	response to abscisic acid	P
UniProtKB	P15455	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	P15455	GO:0009737	response to abscisic acid	P
UniProtKB	P15456	GO:0071215	cellular response to abscisic acid stimulus	P
UniProtKB	P15456	GO:0009737	response to abscisic acid	P
UniProtKB	P18064	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P18064	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P18612	GO:0009737	response to abscisic acid	P
UniProtKB	P20649	GO:0009737	response to abscisic acid	P
UniProtKB	P25070	GO:0009737	response to abscisic acid	P
UniProtKB	P25070	GO:0009737	response to abscisic acid	P
UniProtKB	P25696	GO:0009737	response to abscisic acid	P
UniProtKB	P25863	GO:0009737	response to abscisic acid	P
UniProtKB	P30185	GO:0009737	response to abscisic acid	P
UniProtKB	P30185	GO:0009737	response to abscisic acid	P
UniProtKB	P31168	GO:0009737	response to abscisic acid	P
UniProtKB	P31168	GO:0009737	response to abscisic acid	P
UniProtKB	P31169	GO:0009737	response to abscisic acid	P
UniProtKB	P37702	GO:0009737	response to abscisic acid	P
UniProtKB	P42758	GO:0009737	response to abscisic acid	P
UniProtKB	P42758	GO:0009737	response to abscisic acid	P
UniProtKB	P42759	GO:0009737	response to abscisic acid	P
UniProtKB	P42759	GO:0009737	response to abscisic acid	P
UniProtKB	P42763	GO:0009737	response to abscisic acid	P
UniProtKB	P42763	GO:0009737	response to abscisic acid	P
UniProtKB	P42763	GO:0009737	response to abscisic acid	P
UniProtKB	P42776	GO:0009737	response to abscisic acid	P
UniProtKB	P43286	GO:0009737	response to abscisic acid	P
UniProtKB	P43287	GO:0009737	response to abscisic acid	P
UniProtKB	P46604	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P46604	GO:0009737	response to abscisic acid	P
UniProtKB	P46667	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	P46667	GO:0009737	response to abscisic acid	P
UniProtKB	P46667	GO:0009737	response to abscisic acid	P
UniProtKB	P46668	GO:0009738	abscisic acid-activated signaling pathway	P
